"","x","y","cluster","arm","buffer","base_denom","base_num"
"111",6.47198092473812,3.44533523056517,2,"intervention",FALSE,1,1
"112",6.44809487847984,3.41632603841669,2,"intervention",FALSE,1,1
"113",6.46525477505897,3.39252234586712,2,"intervention",FALSE,1,0
"114",6.46836170130137,3.35944041041147,2,"intervention",FALSE,1,0
"115",6.46555516367358,3.35923675071872,2,"intervention",FALSE,1,1
"116",6.45162426073728,3.31249706131457,2,"intervention",FALSE,1,1
"117",6.41803604675516,3.29502681926438,2,"intervention",FALSE,1,0
"118",6.47792824970595,3.29829126226436,2,"intervention",FALSE,1,1
"119",6.48924722922866,3.31821652234468,2,"intervention",FALSE,1,1
"120",6.51654560004543,3.31582226499952,2,"intervention",FALSE,1,1
"121",6.53557004293237,3.348204810181,2,"intervention",FALSE,1,0
"122",6.59830307997196,3.34065187671583,2,"intervention",FALSE,1,0
"123",6.57324270303623,3.32234204607023,2,"intervention",FALSE,1,0
"124",6.58092850871591,3.29789037857064,2,"intervention",FALSE,1,1
"125",6.5935957143115,3.27481901188276,2,"intervention",FALSE,1,0
"126",6.66648069600318,3.26754251184631,2,"intervention",FALSE,1,1
"127",6.65445186475081,3.23185410690529,2,"intervention",FALSE,1,0
"128",6.59123043778517,3.26219191486334,2,"intervention",FALSE,1,1
"129",6.58197600551567,3.25744674725445,2,"intervention",FALSE,1,0
"130",6.55424792878148,3.26194250279241,2,"intervention",FALSE,1,0
"131",6.52168921863595,3.24980539185875,2,"intervention",FALSE,1,0
"132",6.49954320401384,3.26185821556138,2,"intervention",FALSE,1,1
"133",6.51246758869258,3.21724363924972,2,"intervention",FALSE,1,0
"134",6.48887874298361,3.2105264875072,2,"intervention",FALSE,1,1
"135",6.46278779727044,3.22603666926291,2,"intervention",FALSE,1,1
"136",6.45451397923811,3.25514229412826,2,"intervention",FALSE,1,0
"137",6.44223693345683,3.23238148560266,2,"intervention",FALSE,1,0
"138",6.42522559205982,3.22620843398823,2,"intervention",FALSE,1,1
"139",6.41416496300987,3.23370251840432,2,"intervention",FALSE,1,1
"140",6.38903516253577,3.21101745947986,2,"intervention",FALSE,1,0
"141",6.42024123448547,3.2044053225734,2,"intervention",FALSE,1,0
"142",6.42383399050506,3.20565005754714,2,"intervention",FALSE,1,1
"143",6.43523775764786,3.16281377445555,2,"intervention",FALSE,1,1
"144",6.45890346621808,3.16601549517872,2,"intervention",FALSE,1,0
"145",6.44612434745799,3.10729298368007,2,"intervention",FALSE,1,0
"146",6.53328755745559,3.14729101417817,2,"intervention",FALSE,1,1
"147",6.60023547211709,3.1787792335246,2,"intervention",FALSE,1,0
"148",6.62004868184595,3.19409147878437,2,"intervention",FALSE,1,1
"149",6.59844615907565,3.16567367290421,2,"intervention",FALSE,1,0
"150",6.5939887703974,3.16264556688631,2,"intervention",FALSE,1,0
"151",6.60809497311852,3.1429487921355,2,"intervention",FALSE,1,0
"152",6.75042399459419,3.10147765276748,2,"intervention",FALSE,1,0
"153",6.74212564968676,3.09348164079391,2,"intervention",FALSE,1,0
"154",6.60602724294275,3.10330629696654,2,"intervention",FALSE,1,0
"155",6.55267278821736,3.08841446713577,2,"intervention",FALSE,1,0
"156",6.54915881785495,2.98998284041835,2,"intervention",FALSE,1,1
"157",6.49184044050737,2.96730978186183,2,"intervention",FALSE,1,1
"158",6.48683679092035,2.97083713633959,2,"intervention",FALSE,1,1
"159",6.48133717840563,3.00642729160662,2,"intervention",FALSE,1,1
"160",6.35043714863254,3.08131676274994,2,"intervention",FALSE,1,1
"161",6.39134363626467,3.11642072290499,2,"intervention",FALSE,1,1
"162",6.39839704777964,3.17336197420092,2,"intervention",FALSE,1,0
"163",6.38669833112581,3.17292550530582,2,"intervention",FALSE,1,1
"164",6.34579830933682,3.17272069338198,2,"intervention",FALSE,1,1
"165",6.32489078038519,3.1619878312863,2,"intervention",FALSE,1,1
"166",6.35279634211404,3.19297668981324,2,"intervention",FALSE,1,0
"167",6.37204321282806,3.20666572965576,2,"intervention",FALSE,1,1
"168",6.33049813080672,3.26275007216099,2,"intervention",FALSE,1,0
"169",6.2772295422854,3.3328283859157,2,"intervention",FALSE,1,1
"170",2.71555901331364,6.37796836895277,3,"control",FALSE,1,0
"171",2.81877491888667,6.36274987459409,3,"control",FALSE,1,1
"172",2.78373056001367,6.23480129760403,3,"control",FALSE,1,0
"173",2.74387932749308,6.25431195850806,3,"control",FALSE,1,1
"174",2.71483225044023,6.24148591053653,3,"control",FALSE,1,0
"175",2.63557464258798,6.2632687658217,3,"control",FALSE,1,0
"176",2.58693161585225,6.22272625828217,3,"control",FALSE,1,0
"177",2.62183366502087,6.30615185160129,3,"control",FALSE,1,0
"178",2.63069286907761,6.33127922135359,3,"control",FALSE,1,0
"179",2.64245986428451,6.35232558449135,3,"control",FALSE,1,1
"180",2.62535324762022,6.35349245409424,3,"control",FALSE,1,0
"181",2.6068961330726,6.35759818311587,3,"control",FALSE,1,0
"182",2.5902781253254,6.30645931444053,3,"control",FALSE,1,0
"183",2.56151260695128,6.33497418413036,3,"control",FALSE,1,0
"184",2.53626360537764,6.32213272595866,3,"control",FALSE,1,0
"185",2.46512012667267,6.33270371352141,3,"control",FALSE,1,1
"186",2.443314832842,6.28665702339278,3,"control",FALSE,1,1
"187",2.43650496325625,6.28306779511998,3,"control",FALSE,1,0
"188",2.42786933822394,6.27500303103582,3,"control",FALSE,1,0
"189",2.3214078070347,6.2643434118646,3,"control",FALSE,1,1
"190",2.48807392997351,6.20692368813152,3,"control",FALSE,1,0
"191",2.51131028907232,6.20910363298396,3,"control",FALSE,1,0
"192",2.52008464205516,6.2168635282593,3,"control",FALSE,1,0
"193",2.52246254720392,6.21152897957439,3,"control",FALSE,1,1
"194",2.54977622756529,6.18473450821674,3,"control",FALSE,1,1
"195",2.58337601138892,6.15835270880836,3,"control",FALSE,1,0
"196",2.52765771543919,6.18144481784778,3,"control",FALSE,1,0
"197",2.48032760252149,6.16024255516127,3,"control",FALSE,1,0
"198",2.4155539116115,6.13269055951974,3,"control",FALSE,1,1
"199",2.43564110781095,6.08903217749316,3,"control",FALSE,1,0
"200",2.46489089366008,6.06838253577753,3,"control",FALSE,1,0
"201",2.50740258264448,6.02680964234917,3,"control",FALSE,1,0
"202",2.58058918150396,6.11083326537003,3,"control",FALSE,1,0
"203",2.60811581806122,6.08799160859284,3,"control",FALSE,1,1
"204",2.65262469004727,6.07219950203453,3,"control",FALSE,1,0
"205",2.74057504607149,6.16684111711908,3,"control",FALSE,1,0
"206",2.72062642752821,6.12353679171347,3,"control",FALSE,1,1
"207",2.72411488581415,6.07675546195746,3,"control",FALSE,1,0
"208",2.53285364076,5.96673815763554,3,"control",FALSE,1,0
"209",5.78779223651793,3.1935749748274,4,"intervention",FALSE,1,1
"210",5.76586374211498,3.19894054652803,4,"intervention",FALSE,1,1
"211",5.7869754662662,3.16039937255669,4,"intervention",FALSE,1,1
"212",5.75964361254477,3.14567515160126,4,"intervention",FALSE,1,1
"213",5.73899660927063,3.16092190002476,4,"intervention",FALSE,1,1
"214",5.72060665960154,3.18265620695582,4,"intervention",FALSE,1,1
"215",5.66879309909815,3.19659501641281,4,"intervention",FALSE,1,1
"216",5.7084671554714,3.24603542211791,4,"intervention",FALSE,1,0
"217",5.75125104173765,3.26503292512088,4,"intervention",FALSE,1,0
"218",5.76864397144724,3.30175421421677,4,"intervention",FALSE,1,1
"219",5.69967258694723,3.31862953056294,4,"intervention",FALSE,1,1
"220",5.66095475922884,3.26761388056716,4,"intervention",FALSE,1,0
"221",5.65183304323542,3.2624525326519,4,"intervention",FALSE,1,1
"222",5.48030795374697,3.20647052542364,4,"intervention",FALSE,1,0
"223",5.61371372367593,3.10595837566565,4,"intervention",FALSE,1,0
"224",5.62288785673462,3.03682182459986,4,"intervention",FALSE,1,0
"225",5.65136380762635,3.07704065650015,4,"intervention",FALSE,1,1
"226",5.68966714725725,3.0820117551693,4,"intervention",FALSE,1,1
"227",5.72293144891341,3.05011046378984,4,"intervention",FALSE,1,1
"228",5.73007075616194,3.04047214701904,4,"intervention",FALSE,1,0
"229",5.61746158817219,2.95805946311675,4,"intervention",FALSE,1,0
"230",5.70479600838171,2.91425332667875,4,"intervention",FALSE,1,1
"231",5.75811667568493,2.98934534263884,4,"intervention",FALSE,1,0
"232",5.77581383564462,3.02988341028769,4,"intervention",FALSE,1,0
"233",5.79631902666292,2.93330599143709,4,"intervention",FALSE,1,0
"234",5.8009671917161,2.86712203747803,4,"intervention",FALSE,1,1
"235",4.21441570988179,6.98721263423757,5,"intervention",FALSE,1,0
"236",4.19793081634353,7.06467624994181,5,"intervention",FALSE,1,0
"237",4.08406362163554,6.98624563554722,5,"intervention",FALSE,1,0
"238",4.08538594076833,7.02438235991308,5,"intervention",FALSE,1,0
"239",4.07181575675819,7.1450709423686,5,"intervention",FALSE,1,1
"240",3.99729132773527,7.18312638778413,5,"intervention",FALSE,1,0
"241",3.96367825840919,7.23659260893753,5,"intervention",TRUE,1,0
"242",4.00674319977543,7.24067246305811,5,"intervention",FALSE,1,1
"243",3.98301649633923,7.4047290118906,5,"intervention",FALSE,1,0
"244",4.04777180927325,7.42041177361213,5,"intervention",FALSE,1,0
"245",4.12523283998813,7.35978781382103,5,"intervention",FALSE,1,0
"246",4.0714798317641,7.3665585678685,5,"intervention",FALSE,1,0
"247",4.00649906222691,7.34016592010558,5,"intervention",FALSE,1,0
"248",4.00777888661745,7.31786968998928,5,"intervention",FALSE,1,0
"249",4.07174787345677,7.30815153039517,5,"intervention",FALSE,1,0
"250",4.09237249815373,7.27233915853079,5,"intervention",FALSE,1,0
"251",4.07418303537745,7.25357054774521,5,"intervention",FALSE,1,0
"252",4.07998660312809,7.24181497900059,5,"intervention",FALSE,1,1
"253",4.06789975903103,7.21618252429436,5,"intervention",FALSE,1,1
"254",4.11481814162093,7.20517855989914,5,"intervention",FALSE,1,0
"255",4.11881875508679,7.19702874550148,5,"intervention",FALSE,1,0
"256",4.16105757393281,7.20550662422531,5,"intervention",FALSE,1,0
"257",4.17747424973259,7.3165621201252,5,"intervention",FALSE,1,1
"258",4.18799545803879,7.36943322612569,5,"intervention",FALSE,1,0
"259",4.19865506823252,7.30017635393421,5,"intervention",FALSE,1,1
"260",4.20087720145712,7.26819036785864,5,"intervention",FALSE,1,1
"261",4.2936619092312,7.21661115959819,5,"intervention",FALSE,1,0
"262",4.24472465439062,7.18122610881998,5,"intervention",FALSE,1,1
"263",4.21768885050671,7.14864661137648,5,"intervention",FALSE,1,0
"264",4.24215106720124,7.15574907765468,5,"intervention",FALSE,1,0
"265",4.30992230963968,7.11212874800866,5,"intervention",FALSE,1,0
"266",4.36340158535277,7.13422820382223,5,"intervention",FALSE,1,0
"267",4.37641348417861,7.12796541852675,5,"intervention",FALSE,1,0
"268",4.42132872775135,7.04922075048206,5,"intervention",FALSE,1,1
"269",4.43305719842547,7.14355770009961,5,"intervention",FALSE,1,0
"270",4.49442210578372,7.22493813993628,5,"intervention",FALSE,1,0
"271",4.52576871624211,7.20451695999934,5,"intervention",FALSE,1,0
"272",4.55177435815892,7.27754317057711,5,"intervention",FALSE,1,1
"273",4.56458756180359,7.24526618068871,5,"intervention",FALSE,1,1
"274",4.57657929848364,7.23084748766209,5,"intervention",FALSE,1,0
"275",4.58609656918266,7.23089708011153,5,"intervention",FALSE,1,1
"276",4.60508909295514,7.21313344039197,5,"intervention",FALSE,1,0
"277",4.6391492572754,7.28774152081504,5,"intervention",FALSE,1,0
"278",4.59304923988855,7.33257503339166,5,"intervention",FALSE,1,1
"279",4.5900331166623,7.36838545757721,5,"intervention",FALSE,1,0
"280",4.50651375327735,7.3633196828073,5,"intervention",FALSE,1,1
"281",4.48537108827827,7.30440029955716,5,"intervention",FALSE,1,0
"282",4.52456503103507,7.26939254663763,5,"intervention",FALSE,1,0
"283",4.51029763908419,7.26829827545556,5,"intervention",FALSE,1,1
"284",4.43933265249383,7.27249525236564,5,"intervention",FALSE,1,0
"285",4.31202622221653,7.31532269506982,5,"intervention",FALSE,1,0
"286",4.34419092464911,7.38683247646172,5,"intervention",FALSE,1,0
"287",4.30304306608636,7.44146749653202,5,"intervention",FALSE,1,0
"288",4.36298758988823,7.49564104099777,5,"intervention",FALSE,1,0
"289",4.46618774880206,7.4895319037801,5,"intervention",FALSE,1,1
"290",4.48843937838091,7.46003027564659,5,"intervention",FALSE,1,0
"291",4.52671602449677,7.44685596076006,5,"intervention",FALSE,1,0
"292",4.62247521829895,7.46425017831443,5,"intervention",FALSE,1,0
"293",4.6248983350399,7.44770406188437,5,"intervention",FALSE,1,1
"294",4.62689768920685,7.44925244464728,5,"intervention",FALSE,1,0
"295",4.65323577300682,7.45909705015447,5,"intervention",FALSE,1,0
"296",4.65806778075706,7.49972590940542,5,"intervention",FALSE,1,0
"297",4.69546084371719,7.46438317332456,5,"intervention",FALSE,1,0
"298",4.7193968124262,7.43031962368026,5,"intervention",FALSE,1,0
"299",4.77220365111322,7.35362432504378,5,"intervention",FALSE,1,1
"300",4.76433526263179,7.32919395615589,5,"intervention",FALSE,1,1
"301",2.60188443805984,2.28628767768127,6,"intervention",FALSE,1,1
"302",2.69753448434968,2.26798046545048,6,"intervention",FALSE,1,0
"303",2.71857926649505,2.27288563862788,6,"intervention",FALSE,1,0
"304",2.73709645039192,2.3473395651131,6,"intervention",FALSE,1,1
"305",2.79124665462146,2.34577354663318,6,"intervention",FALSE,1,1
"306",2.76485966183594,2.43328168742257,6,"intervention",TRUE,1,1
"307",2.94203254756439,2.50217368726439,6,"intervention",TRUE,1,1
"308",2.94799003350909,2.49379977750402,6,"intervention",TRUE,1,0
"309",2.96159828286034,2.46830008002088,6,"intervention",FALSE,1,0
"310",2.88365962496227,2.43117157359055,6,"intervention",FALSE,1,1
"311",2.92937646316542,2.41671542051317,6,"intervention",FALSE,1,1
"312",3.01579101859471,2.37911834541405,6,"intervention",FALSE,1,1
"313",2.98817533021899,2.33716988475955,6,"intervention",FALSE,1,0
"314",3.05787467663653,2.3109500837483,6,"intervention",FALSE,1,1
"315",3.06283819530737,2.27774229006995,6,"intervention",FALSE,1,0
"316",3.08270850146082,2.28314040746618,6,"intervention",FALSE,1,0
"317",3.10154422478164,2.2761054588635,6,"intervention",TRUE,1,0
"318",3.11500337712558,2.285110069492,6,"intervention",TRUE,1,1
"319",3.12160383604053,2.30981110179735,6,"intervention",TRUE,1,0
"320",3.14027724071794,2.42074327131766,6,"intervention",FALSE,1,0
"321",3.21669596313662,2.38121282400379,6,"intervention",TRUE,1,1
"322",3.15872326309324,2.31105329898507,6,"intervention",TRUE,1,0
"323",3.06169576382933,2.20914491020214,6,"intervention",TRUE,1,0
"324",3.05722684593261,2.24077589923571,6,"intervention",FALSE,1,1
"325",3.00765548752349,2.2512982751582,6,"intervention",FALSE,1,0
"326",3.02967848939943,2.20360102337894,6,"intervention",FALSE,1,0
"327",3.00293327568928,2.18767334855287,6,"intervention",FALSE,1,1
"328",2.9699660727097,2.17368706690461,6,"intervention",FALSE,1,0
"329",2.96288577378954,2.14202338980566,6,"intervention",FALSE,1,0
"330",2.9423724622084,2.12880484447917,6,"intervention",FALSE,1,0
"331",2.93487673343629,2.13170164699091,6,"intervention",FALSE,1,0
"332",2.8629568443978,2.15226068234347,6,"intervention",FALSE,1,1
"333",2.82729248296929,2.11178803185618,6,"intervention",FALSE,1,0
"334",2.81872918812237,2.11227127993656,6,"intervention",FALSE,1,1
"335",2.79739917040762,2.10819455708818,6,"intervention",FALSE,1,0
"336",2.83179921988846,2.16231909909786,6,"intervention",FALSE,1,1
"337",2.87272157475057,2.22462051174036,6,"intervention",FALSE,1,0
"338",2.88399046343811,2.25521060708925,6,"intervention",FALSE,1,0
"339",2.94571747843655,2.26061020463605,6,"intervention",FALSE,1,1
"340",2.97889807837243,2.25437800882444,6,"intervention",FALSE,1,0
"341",2.96585058671105,2.28565359974484,6,"intervention",FALSE,1,1
"342",2.88706746909575,2.31961299543114,6,"intervention",FALSE,1,0
"343",2.85333643687907,2.35142200295525,6,"intervention",FALSE,1,0
"344",2.82845703979921,2.25212592906686,6,"intervention",FALSE,1,0
"345",2.7933253798797,2.25542519056934,6,"intervention",FALSE,1,1
"346",2.73117757013258,2.21435189490538,6,"intervention",FALSE,1,0
"347",2.68138504598638,2.10066850290816,6,"intervention",FALSE,1,0
"348",2.60478946824317,3.1399352089127,7,"control",FALSE,1,1
"349",2.64272445409651,3.24867426349938,7,"control",FALSE,1,1
"350",2.64599751579761,3.29171235716384,7,"control",FALSE,1,0
"351",1.91046698218346,3.58283756262585,7,"control",FALSE,1,0
"352",2.02597140291845,3.37469825619419,7,"control",FALSE,1,1
"353",2.02676755139249,3.28452251223917,7,"control",FALSE,1,0
"354",2.00487848137863,3.26524120999155,7,"control",FALSE,1,1
"355",1.91516598994405,3.34479551421402,7,"control",FALSE,1,1
"356",1.92541329816076,3.26649966898657,7,"control",FALSE,1,0
"357",1.85892521008308,3.18711503129173,7,"control",FALSE,1,0
"358",1.82680567300246,3.1645619171741,7,"control",FALSE,1,0
"359",1.76785425877174,3.12916730662772,7,"control",FALSE,1,0
"360",1.74077269193105,3.15582064557557,7,"control",FALSE,1,0
"361",1.73490994129145,3.25440285515611,7,"control",FALSE,1,1
"362",1.539376126857,3.12480386384988,7,"control",FALSE,1,1
"363",1.64911634711135,3.09567984138596,7,"control",FALSE,1,1
"364",1.74126580667684,3.05377171141449,7,"control",FALSE,1,0
"365",1.78425929671619,3.08932193600633,7,"control",FALSE,1,1
"366",1.78762648032468,3.07729172960261,7,"control",FALSE,1,0
"367",1.81079954149767,3.06311838304708,7,"control",FALSE,1,0
"368",1.7848324390219,3.04040426167326,7,"control",FALSE,1,0
"369",1.76904823137361,2.95075163896624,7,"control",FALSE,1,1
"370",1.77882184414148,2.91218538258761,7,"control",FALSE,1,0
"371",1.78230343656058,2.9059345966512,7,"control",FALSE,1,1
"372",1.83107410257484,2.91738663492028,7,"control",FALSE,1,1
"373",1.84986345786513,3.03585660091247,7,"control",FALSE,1,0
"374",1.85992212338682,3.02259637832714,7,"control",FALSE,1,0
"375",1.93230438054885,3.01258111891162,7,"control",FALSE,1,1
"376",1.93923695343141,3.01479844035813,7,"control",FALSE,1,1
"377",1.93688627823458,3.04629834752057,7,"control",FALSE,1,0
"378",1.90785442646474,3.07690552613226,7,"control",FALSE,1,1
"379",1.97749093414731,3.07552842380438,7,"control",FALSE,1,0
"380",2.0430550205846,3.0664835769462,7,"control",FALSE,1,0
"381",2.04089850444703,3.07114293490602,7,"control",FALSE,1,0
"382",1.95251952304603,3.12544664929371,7,"control",FALSE,1,1
"383",1.90890388354649,3.12563213848936,7,"control",FALSE,1,0
"384",1.91457801346142,3.1960850211935,7,"control",FALSE,1,1
"385",1.94337378563176,3.22751099703741,7,"control",FALSE,1,0
"386",1.99911933379094,3.24962513261009,7,"control",FALSE,1,0
"387",2.0186608933894,3.24562421384976,7,"control",FALSE,1,0
"388",2.04943593534998,3.22084519330104,7,"control",FALSE,1,1
"389",2.11963311575163,3.28722804072621,7,"control",FALSE,1,1
"390",2.20449215764808,3.32598299823584,7,"control",FALSE,1,0
"391",2.29753172939418,3.29891829510443,7,"control",FALSE,1,0
"392",2.31507660695994,3.38149059409647,7,"control",FALSE,1,1
"393",2.29309665399048,3.44903302823646,7,"control",FALSE,1,0
"394",2.31848541524595,3.43282042232004,7,"control",FALSE,1,0
"395",2.38401651543637,3.35397953457779,7,"control",FALSE,1,0
"396",2.42945828597894,3.43676367281923,7,"control",TRUE,1,1
"397",2.46347173042321,3.40017527604268,7,"control",TRUE,1,1
"398",2.4277443150011,3.35505572849959,7,"control",FALSE,1,0
"399",2.43055116645205,3.3282809272836,7,"control",FALSE,1,1
"400",2.42856087832572,3.28803817709643,7,"control",FALSE,1,0
"401",2.42233962319127,3.25969298047196,7,"control",FALSE,1,0
"402",2.45016065589782,3.27467830752659,7,"control",FALSE,1,1
"403",2.53516454093028,3.33313286723668,7,"control",FALSE,1,0
"404",2.55484704889172,3.32028520740691,7,"control",FALSE,1,1
