"y","x","cluster","arm","nearestDiscord","buffer"
-2.87509439737247,0.564576858163762,17,"control",-0.387184468305368,FALSE
-2.87509439737247,0.564576858163762,17,"control",-0.387184468305368,FALSE
-2.87008250107715,0.579143515031963,17,"control",-0.371794314181665,FALSE
-2.87008250107715,0.579143515031963,17,"control",-0.371794314181665,FALSE
-2.85560597231863,0.58679379844363,17,"control",-0.359522589876575,FALSE
-2.85560597231863,0.58679379844363,17,"control",-0.359522589876575,FALSE
-2.87981126093239,0.614788771254572,17,"control",-0.342922635000901,FALSE
-2.84970554251349,0.69284435640907,17,"control",-0.259551300035224,FALSE
-2.84970554251349,0.69284435640907,17,"control",-0.259551300035224,FALSE
-2.84970554251349,0.69284435640907,17,"control",-0.259551300035224,FALSE
-3.10667502349148,0.777091404728425,17,"control",-0.4013018202819,FALSE
-3.10667502349148,0.777091404728425,17,"control",-0.4013018202819,FALSE
-3.12654401931775,0.772272947287691,17,"control",-0.421557642964243,FALSE
-3.12654401931775,0.772272947287691,17,"control",-0.421557642964243,FALSE
-3.12141525079296,0.788699291150171,17,"control",-0.411046727691906,FALSE
-3.12141525079296,0.788699291150171,17,"control",-0.411046727691906,FALSE
-3.12141525079296,0.788699291150171,17,"control",-0.411046727691906,FALSE
-3.12141525079296,0.788699291150171,17,"control",-0.411046727691906,FALSE
-3.12141525079296,0.788699291150171,17,"control",-0.411046727691906,FALSE
-3.12141525079296,0.788699291150171,17,"control",-0.411046727691906,FALSE
-2.62319401923538,1.0981609380349,26,"intervention",0.426348051528759,FALSE
-2.62319401923538,1.0981609380349,26,"intervention",0.426348051528759,FALSE
-2.62319401923538,1.0981609380349,26,"intervention",0.426348051528759,FALSE
-2.62319401923538,1.0981609380349,26,"intervention",0.426348051528759,FALSE
-2.64169193600682,0.947876082289811,26,"intervention",0.321631588559644,FALSE
-2.6339855576918,0.948148160045644,26,"intervention",0.328199580758383,FALSE
-2.64750307376112,0.957196145635478,26,"intervention",0.322208378662916,FALSE
-2.64750307376112,0.957196145635478,26,"intervention",0.322208378662916,FALSE
-2.64750307376112,0.957196145635478,26,"intervention",0.322208378662916,FALSE
-2.64750307376112,0.957196145635478,26,"intervention",0.322208378662916,FALSE
-2.65892124410123,0.957017088905741,26,"intervention",0.312926269675542,FALSE
-2.64465519030083,0.967861604584884,26,"intervention",0.3308461658843,FALSE
-2.64465519030083,0.967861604584884,26,"intervention",0.3308461658843,FALSE
-2.64465519030083,0.967861604584884,26,"intervention",0.3308461658843,FALSE
-2.62722719189046,0.971652567952493,26,"intervention",0.347109490170897,FALSE
-2.62722719189046,0.971652567952493,26,"intervention",0.347109490170897,FALSE
-2.62722719189046,0.971652567952493,26,"intervention",0.347109490170897,FALSE
-3.1813213629909,0.254435443571789,17,"control",-0.806274185746304,FALSE
-3.1813213629909,0.254435443571789,17,"control",-0.806274185746304,FALSE
-3.25339655021607,-0.785714843471104,18,"control",-0.787086004829552,FALSE
-3.25339655021607,-0.785714843471104,18,"control",-0.787086004829552,FALSE
-3.26548597035727,-0.808652518481633,18,"control",-0.805316876268231,FALSE
-3.26548597035727,-0.808652518481633,18,"control",-0.805316876268231,FALSE
-3.26548597035727,-0.808652518481633,18,"control",-0.805316876268231,FALSE
-3.25485212263232,-0.766519048054214,18,"control",-0.783348683983831,FALSE
-3.25485212263232,-0.766519048054214,18,"control",-0.783348683983831,FALSE
-3.25485212263232,-0.766519048054214,18,"control",-0.783348683983831,FALSE
-3.27599152605224,-0.800092493698981,18,"control",-0.812832070210327,FALSE
-3.24808272429289,-0.722370107659109,18,"control",-0.766591147661175,FALSE
-2.39695695464946,-0.617692272459588,24,"intervention",0.126187424706384,FALSE
-3.15542902543878,-0.70099740927369,18,"control",-0.671528552799914,FALSE
-3.15542902543878,-0.70099740927369,18,"control",-0.671528552799914,FALSE
-3.16695619742856,-0.706594569999973,18,"control",-0.68395350536983,FALSE
-2.84580606312023,-0.27549587584796,19,"control",-0.453369514499269,FALSE
-2.84580606312023,-0.27549587584796,19,"control",-0.453369514499269,FALSE
-2.84580606312023,-0.27549587584796,19,"control",-0.453369514499269,FALSE
-2.84580606312023,-0.27549587584796,19,"control",-0.453369514499269,FALSE
-2.84580606312023,-0.27549587584796,19,"control",-0.453369514499269,FALSE
-3.1373639490769,-0.480714005399804,18,"control",-0.645372530551358,FALSE
-3.1373639490769,-0.480714005399804,18,"control",-0.645372530551358,FALSE
-3.1373639490769,-0.480714005399804,18,"control",-0.645372530551358,FALSE
-3.1373639490769,-0.480714005399804,18,"control",-0.645372530551358,FALSE
-3.12185267663719,-0.49590929731453,18,"control",-0.628126615887375,FALSE
-3.12185267663719,-0.49590929731453,18,"control",-0.628126615887375,FALSE
-3.01722481989354,-0.783526136449659,18,"control",-0.563333763205804,FALSE
-2.99019308043404,-0.795226196391988,18,"control",-0.543336667163174,FALSE
-3.06099604982861,0.0382232472697364,19,"control",-0.826021808181773,FALSE
-3.06099604982861,0.0382232472697364,19,"control",-0.826021808181773,FALSE
-2.13578024051175,-0.386961128387331,25,"control",-0.348496968211578,FALSE
-2.13578024051175,-0.386961128387331,25,"control",-0.348496968211578,FALSE
-2.13578024051175,-0.386961128387331,25,"control",-0.348496968211578,FALSE
-2.13578024051175,-0.386961128387331,25,"control",-0.348496968211578,FALSE
-2.12389586297938,-0.375277192886092,25,"control",-0.365140288914656,FALSE
-2.12389586297938,-0.375277192886092,25,"control",-0.365140288914656,FALSE
-2.12389586297938,-0.375277192886092,25,"control",-0.365140288914656,FALSE
-2.48400118132072,0.340752019169992,25,"control",-0.532385191986068,FALSE
-2.45450320523814,0.327032250721935,25,"control",-0.535226417134416,FALSE
-2.4916463007599,0.330242122930682,25,"control",-0.544985166192901,FALSE
-2.4916463007599,0.330242122930682,25,"control",-0.544985166192901,FALSE
-2.49619519436232,0.309087891345773,25,"control",-0.566314338760638,FALSE
-2.49619519436232,0.309087891345773,25,"control",-0.566314338760638,FALSE
-2.49619519436232,0.309087891345773,25,"control",-0.566314338760638,FALSE
-2.48202953548075,0.296693378666317,25,"control",-0.572886533831991,FALSE
-2.48202953548075,0.296693378666317,25,"control",-0.572886533831991,FALSE
-2.3492890441255,-0.101639827407343,25,"control",-0.487362444637217,FALSE
-2.3492890441255,-0.101639827407343,25,"control",-0.487362444637217,FALSE
-2.3492890441255,-0.101639827407343,25,"control",-0.487362444637217,FALSE
-2.3492890441255,-0.101639827407343,25,"control",-0.487362444637217,FALSE
-2.35350294715626,-0.0883234472052312,25,"control",-0.498829536045324,FALSE
-2.35350294715626,-0.0883234472052312,25,"control",-0.498829536045324,FALSE
-2.4662654215277,0.285061734863635,25,"control",-0.578774343969823,FALSE
-2.4662654215277,0.285061734863635,25,"control",-0.578774343969823,FALSE
-3.02067495629194,0.211995219736339,19,"control",-0.768609432054932,FALSE
-3.15657555780567,-2.11367073194615,14,"control",-0.583014693715134,FALSE
-3.15657555780567,-2.11367073194615,14,"control",-0.583014693715134,FALSE
-3.15657555780567,-2.11367073194615,14,"control",-0.583014693715134,FALSE
-3.15657555780567,-2.11367073194615,14,"control",-0.583014693715134,FALSE
-3.19758639404606,-1.9107802007694,13,"control",-0.617061422600087,FALSE
-3.19758639404606,-1.9107802007694,13,"control",-0.617061422600087,FALSE
-3.19758639404606,-1.9107802007694,13,"control",-0.617061422600087,FALSE
-3.19758639404606,-1.9107802007694,14,"control",-0.617061422600087,FALSE
-3.19758639404606,-1.9107802007694,14,"control",-0.617061422600087,FALSE
-3.22194221725636,-1.92288855542117,13,"control",-0.589935374709177,FALSE
-3.4463982503933,-1.96930276380417,13,"control",-0.380728992461329,FALSE
-3.4463982503933,-1.96930276380417,13,"control",-0.380728992461329,FALSE
-3.4463982503933,-1.96930276380417,13,"control",-0.380728992461329,FALSE
-3.23075063725103,-2.1661217687141,14,"control",-0.501619374304699,FALSE
-3.23075063725103,-2.1661217687141,14,"control",-0.501619374304699,FALSE
-3.23075063725103,-2.1661217687141,14,"control",-0.501619374304699,FALSE
-3.23075063725103,-2.1661217687141,14,"control",-0.501619374304699,FALSE
-3.51280247544818,-2.05824741972185,13,"control",-0.272683617393625,FALSE
-3.51280247544818,-2.05824741972185,13,"control",-0.272683617393625,FALSE
-3.46871207469907,-2.0637647490312,13,"control",-0.305872380548504,FALSE
-3.46871207469907,-2.0637647490312,13,"control",-0.305872380548504,FALSE
-3.46871207469907,-2.0637647490312,13,"control",-0.305872380548504,FALSE
-3.46871207469907,-2.0637647490312,13,"control",-0.305872380548504,FALSE
-3.46871207469907,-2.0637647490312,13,"control",-0.305872380548504,FALSE
-3.56485748179907,-2.00328558336174,13,"control",-0.27541621387569,FALSE
-3.56485748179907,-2.00328558336174,13,"control",-0.27541621387569,FALSE
-3.56112089558285,-2.00284593803725,13,"control",-0.278009235230312,FALSE
-3.00949901302518,-1.47256131901531,20,"control",-0.948041783889174,FALSE
-3.00949901302518,-1.47256131901531,20,"control",-0.948041783889174,FALSE
-3.00949901302518,-1.47256131901531,20,"control",-0.948041783889174,FALSE
-3.0243431864316,-1.4723593882521,15,"control",-0.962793306288544,FALSE
-3.37813934613781,-1.85133037362653,13,"control",-0.512164278280645,FALSE
-3.41441566546011,-1.85396206546186,13,"control",-0.486022477519834,FALSE
-3.4099468654163,-1.91162397020127,13,"control",-0.446817143228224,FALSE
-3.4099468654163,-1.91162397020127,13,"control",-0.446817143228224,FALSE
-3.4099468654163,-1.91162397020127,13,"control",-0.446817143228224,FALSE
-3.52513563165747,-1.73630340833823,13,"control",-0.519718427572815,FALSE
-3.52513563165747,-1.73630340833823,13,"control",-0.519718427572815,FALSE
-3.62673554989287,-1.71029007548507,13,"control",-0.486778386595794,FALSE
-3.62673554989287,-1.71029007548507,13,"control",-0.486778386595794,FALSE
-3.62673554989287,-1.71029007548507,13,"control",-0.486778386595794,FALSE
-3.62673554989287,-1.71029007548507,13,"control",-0.486778386595794,FALSE
-3.6254746338987,-1.71213544984591,13,"control",-0.48695452382034,FALSE
-3.6254746338987,-1.71213544984591,13,"control",-0.48695452382034,FALSE
-3.68374668366666,-1.9508052648243,13,"control",-0.253452836369006,FALSE
-3.68374668366666,-1.9508052648243,13,"control",-0.253452836369006,FALSE
-3.68374668366666,-1.9508052648243,13,"control",-0.253452836369006,FALSE
-3.68374668366666,-1.9508052648243,13,"control",-0.253452836369006,FALSE
-3.68071470373313,-1.96676009791606,13,"control",-0.241662451093182,FALSE
-3.68071470373313,-1.96676009791606,13,"control",-0.241662451093182,FALSE
-3.68050194643041,-1.85419854215191,13,"control",-0.340929331797545,FALSE
-2.33813891533519,-1.5027971746555,20,"control",-0.28366636870125,FALSE
-2.33813891533519,-1.5027971746555,20,"control",-0.28366636870125,FALSE
-2.33813891533519,-1.5027971746555,20,"control",-0.28366636870125,FALSE
-2.33813891533519,-1.5027971746555,20,"control",-0.28366636870125,FALSE
-2.33750976976308,-1.51436777202153,20,"control",-0.279609419479935,FALSE
-2.32948233956203,-1.4974556561367,20,"control",-0.277259565544207,FALSE
-2.32948233956203,-1.4974556561367,20,"control",-0.277259565544207,FALSE
-2.34382779034793,-1.53412104710667,20,"control",-0.280905139724739,FALSE
-2.57499608903123,-1.90323162117699,14,"control",-0.349462899051146,FALSE
-2.57499608903123,-1.90323162117699,14,"control",-0.349462899051146,FALSE
-2.59098146869103,-1.9165967283255,14,"control",-0.353330473993934,FALSE
-2.51323431445513,-1.69553856188454,20,"control",-0.427226626283713,FALSE
-2.51323431445513,-1.69553856188454,20,"control",-0.427226626283713,FALSE
-2.51323431445513,-1.69553856188454,20,"control",-0.427226626283713,FALSE
-2.51323431445513,-1.69553856188454,20,"control",-0.427226626283713,FALSE
-2.52053670823999,-1.69481234432019,20,"control",-0.434546479669032,FALSE
-2.52053670823999,-1.69481234432019,20,"control",-0.434546479669032,FALSE
-2.52053670823999,-1.69481234432019,20,"control",-0.434546479669032,FALSE
-2.388669157403,-1.33754838526247,20,"control",-0.40894424164548,FALSE
-2.388669157403,-1.33754838526247,20,"control",-0.40894424164548,FALSE
-2.388669157403,-1.33754838526247,20,"control",-0.40894424164548,FALSE
-2.38982771828402,-1.33922400132109,20,"control",-0.408809095229021,FALSE
-2.38982771828402,-1.33922400132109,20,"control",-0.408809095229021,FALSE
-2.51689690139532,-1.35720965129261,20,"control",-0.505949452923059,FALSE
-2.51689690139532,-1.35720965129261,20,"control",-0.505949452923059,FALSE
-2.51689690139532,-1.35720965129261,20,"control",-0.505949452923059,FALSE
-2.51689690139532,-1.35720965129261,20,"control",-0.505949452923059,FALSE
-2.22668135924107,-0.786029561675178,24,"intervention",0.302322998783227,FALSE
-2.22668135924107,-0.786029561675178,24,"intervention",0.302322998783227,FALSE
-2.22668135924107,-0.786029561675178,24,"intervention",0.302322998783227,FALSE
-2.6929042433636,-1.65968087097053,14,"control",-0.607714849298449,FALSE
-2.6929042433636,-1.65968087097053,14,"control",-0.607714849298449,FALSE
-2.6929042433636,-1.65968087097053,14,"control",-0.607714849298449,FALSE
-2.89196807823287,-2.11180321021179,14,"control",-0.580782164482279,FALSE
-2.89196807823287,-2.11180321021179,14,"control",-0.580782164482279,FALSE
-2.89196807823287,-2.11180321021179,14,"control",-0.580782164482279,FALSE
-3.09633121012864,-1.88724890384876,14,"control",-0.71689878536352,FALSE
-3.13383289428504,-1.97859190555195,14,"control",-0.643924242077676,FALSE
-3.13383289428504,-1.97859190555195,14,"control",-0.643924242077676,FALSE
-3.13383289428504,-1.97859190555195,14,"control",-0.643924242077676,FALSE
-3.13427415906318,-1.99564666674881,14,"control",-0.63719499268102,FALSE
-3.13427415906318,-1.99564666674881,14,"control",-0.63719499268102,FALSE
-3.13427415906318,-1.99564666674881,14,"control",-0.63719499268102,FALSE
-3.13427415906318,-1.99564666674881,14,"control",-0.63719499268102,FALSE
-2.93401639945866,-1.62491707168101,14,"control",-0.80339886796881,FALSE
-2.93401639945866,-1.62491707168101,14,"control",-0.80339886796881,FALSE
-3.41477906249048,-1.44796264982882,14,"control",-0.810557411075793,FALSE
-3.41477906249048,-1.44796264982882,14,"control",-0.810557411075793,FALSE
-3.41477906249048,-1.44796264982882,14,"control",-0.810557411075793,FALSE
-3.43022680343176,-1.44050840486918,15,"control",-0.803276626088471,FALSE
-3.43022680343176,-1.44050840486918,15,"control",-0.803276626088471,FALSE
-3.43022680343176,-1.44050840486918,15,"control",-0.803276626088471,FALSE
-3.43022680343176,-1.44050840486918,15,"control",-0.803276626088471,FALSE
-3.43022680343176,-1.44050840486918,15,"control",-0.803276626088471,FALSE
-3.42034866974396,-1.43522413025361,15,"control",-0.814256325029073,FALSE
-3.16182704319852,-1.25622062281708,15,"control",-0.957980230376429,FALSE
-3.16182704319852,-1.25622062281708,15,"control",-0.957980230376429,FALSE
-3.16182704319852,-1.25622062281708,15,"control",-0.957980230376429,FALSE
-3.16182704319852,-1.25622062281708,15,"control",-0.957980230376429,FALSE
-3.16182704319852,-1.25622062281708,15,"control",-0.957980230376429,FALSE
-3.16360446266527,-1.24780097410068,15,"control",-0.953171734643254,FALSE
-3.1068312059836,-1.31418836914135,15,"control",-0.964930427003642,FALSE
-3.08761032205714,-1.35861464829902,15,"control",-0.988182533399319,FALSE
-2.86001454943195,-1.04154632026429,18,"control",-0.597980564141288,FALSE
-2.86001454943195,-1.04154632026429,18,"control",-0.597980564141288,FALSE
-2.99465160456215,-1.0642839840751,18,"control",-0.703871831511174,FALSE
-2.99465160456215,-1.0642839840751,18,"control",-0.703871831511174,FALSE
-2.99465160456215,-1.0642839840751,18,"control",-0.703871831511174,FALSE
-3.18391416770794,-1.06721336441399,15,"control",-0.849892792945917,FALSE
-3.18391416770794,-1.06721336441399,15,"control",-0.849892792945917,FALSE
-3.18391416770794,-1.06721336441399,15,"control",-0.849892792945917,FALSE
-3.17348002528835,-1.06581340856383,18,"control",-0.840656543064951,FALSE
-3.17348002528835,-1.06581340856383,18,"control",-0.840656543064951,FALSE
-2.81885082834957,-0.678932868092903,18,"control",-0.340530963686698,FALSE
-2.81885082834957,-0.678932868092903,18,"control",-0.340530963686698,FALSE
-2.78704560027019,-0.696426450829563,18,"control",-0.317492956658773,FALSE
-2.82953186723729,-0.678592285869624,18,"control",-0.350514428026097,FALSE
-2.95463849409314,-0.917318520849934,18,"control",-0.576509929041122,FALSE
-2.97050278671405,-0.919380216223992,18,"control",-0.590397180317339,FALSE
-2.97050278671405,-0.919380216223992,18,"control",-0.590397180317339,FALSE
-2.49763504863772,-0.565876421600461,24,"intervention",0.0926356423137339,TRUE
-2.49763504863772,-0.565876421600461,24,"intervention",0.0926356423137339,TRUE
-2.49763504863772,-0.565876421600461,24,"intervention",0.0926356423137339,TRUE
-2.49763504863772,-0.565876421600461,24,"intervention",0.0926356423137339,TRUE
-3.2684849614745,-1.01517455652204,15,"control",-0.892232257971251,FALSE
-3.46299720607087,-1.13696573341788,15,"control",-1.00463063094178,FALSE
-3.46299720607087,-1.13696573341788,15,"control",-1.00463063094178,FALSE
-3.11210408013721,-0.92129908568639,18,"control",-0.709857352443337,FALSE
-3.11210408013721,-0.92129908568639,18,"control",-0.709857352443337,FALSE
-3.11809336051795,-0.930317649145803,18,"control",-0.719573432747503,FALSE
-1.54417659424435,-1.60789993430594,23,"intervention",0.52514564294618,FALSE
-1.54417659424435,-1.60789993430594,23,"intervention",0.52514564294618,FALSE
-1.54417659424435,-1.60789993430594,23,"intervention",0.52514564294618,FALSE
-1.52286002143908,-1.64513400534608,23,"intervention",0.548751645579035,FALSE
-1.52286002143908,-1.64513400534608,23,"intervention",0.548751645579035,FALSE
-1.53603069939427,-1.66401470462446,23,"intervention",0.537818512942008,FALSE
-1.53603069939427,-1.66401470462446,23,"intervention",0.537818512942008,FALSE
-1.53603069939427,-1.66401470462446,23,"intervention",0.537818512942008,FALSE
-1.53603069939427,-1.66401470462446,23,"intervention",0.537818512942008,FALSE
-1.57018575932655,-1.41165300546177,24,"intervention",0.522800880023256,FALSE
-1.60000068470263,-1.1994892847143,24,"intervention",0.526816171211211,FALSE
-1.60888838986484,-1.20281576413425,24,"intervention",0.517326485227738,FALSE
-1.60888838986484,-1.20281576413425,24,"intervention",0.517326485227738,FALSE
-1.60888838986484,-1.20281576413425,24,"intervention",0.517326485227738,FALSE
-1.59483379376646,-1.20374147753181,24,"intervention",0.53016549043485,FALSE
-1.48556556197621,-1.61400515024191,23,"intervention",0.583925300314016,FALSE
-1.48556556197621,-1.61400515024191,23,"intervention",0.583925300314016,FALSE
-1.48556556197621,-1.61400515024191,23,"intervention",0.583925300314016,FALSE
-1.48556556197621,-1.61400515024191,24,"intervention",0.583925300314016,FALSE
-1.45625978605183,-1.61421932301816,24,"intervention",0.613220002406464,FALSE
-1.45625978605183,-1.61421932301816,24,"intervention",0.613220002406464,FALSE
-1.45625978605183,-1.61421932301816,24,"intervention",0.613220002406464,FALSE
-1.45625978605183,-1.61421932301816,24,"intervention",0.613220002406464,FALSE
-1.45625978605183,-1.61421932301816,24,"intervention",0.613220002406464,FALSE
-1.45591445117551,-1.63745155350093,23,"intervention",0.614817726455756,FALSE
-1.45591445117551,-1.63745155350093,23,"intervention",0.614817726455756,FALSE
-1.45591445117551,-1.63745155350093,23,"intervention",0.614817726455756,FALSE
-1.45591445117551,-1.63745155350093,23,"intervention",0.614817726455756,FALSE
-1.26769100998073,-1.62540940808898,24,"intervention",0.780232828385859,FALSE
-1.26769100998073,-1.62540940808898,24,"intervention",0.780232828385859,FALSE
-1.26769100998073,-1.62540940808898,24,"intervention",0.780232828385859,FALSE
-1.26769100998073,-1.62540940808898,24,"intervention",0.780232828385859,FALSE
-1.26769100998073,-1.62540940808898,24,"intervention",0.780232828385859,FALSE
-1.41049703323087,-1.6901994403081,23,"intervention",0.665780544177987,FALSE
-1.41049703323087,-1.6901994403081,23,"intervention",0.665780544177987,FALSE
-0.979406210475772,-1.65390190111996,24,"intervention",0.710867362605796,FALSE
-0.979406210475772,-1.65390190111996,24,"intervention",0.710867362605796,FALSE
-0.979406210475772,-1.65390190111996,24,"intervention",0.710867362605796,FALSE
-0.974033258257154,-1.66741038975362,24,"intervention",0.706249281160831,FALSE
-1.04529186296928,-0.877544523300578,33,"control",-0.128808647395577,FALSE
-0.974200543580873,-0.984958172114375,29,"intervention",0.128808647395577,FALSE
-0.974200543580873,-0.984958172114375,29,"intervention",0.128808647395577,FALSE
-0.974200543580873,-0.984958172114375,29,"intervention",0.128808647395577,FALSE
-0.974200543580873,-0.984958172114375,29,"intervention",0.128808647395577,FALSE
-0.766483231296621,-0.941298921929099,29,"intervention",0,TRUE
-0.766483231296621,-0.941298921929099,29,"intervention",0,TRUE
-0.766483231296621,-0.941298921929099,33,"control",0,TRUE
-0.7591936972654,-0.929617947180981,33,"control",-0.0137688952882395,TRUE
-0.7591936972654,-0.929617947180981,33,"control",-0.0137688952882395,TRUE
-1.08727070931017,-1.19964885273891,24,"intervention",0.324828297078669,FALSE
-1.08727070931017,-1.19964885273891,24,"intervention",0.324828297078669,FALSE
-1.08727070931017,-1.19964885273891,24,"intervention",0.324828297078669,FALSE
-1.08727070931017,-1.19964885273891,24,"intervention",0.324828297078669,FALSE
-1.07039333760834,-1.04409478934428,29,"intervention",0.168431217855485,FALSE
-1.07039333760834,-1.04409478934428,29,"intervention",0.168431217855485,FALSE
-1.07576188164254,-1.04602189826699,24,"intervention",0.171210536806363,FALSE
-1.06534114407621,-1.05512439623298,24,"intervention",0.17870809982648,FALSE
-1.06534114407621,-1.05512439623298,24,"intervention",0.17870809982648,FALSE
-1.06534114407621,-1.05512439623298,29,"intervention",0.17870809982648,FALSE
-1.06534114407621,-1.05512439623298,29,"intervention",0.17870809982648,FALSE
-1.06534114407621,-1.05512439623298,29,"intervention",0.17870809982648,FALSE
-0.924773034729391,-1.55233633719259,29,"intervention",0.631207085450311,FALSE
-0.924773034729391,-1.55233633719259,29,"intervention",0.631207085450311,FALSE
-0.907134119911378,-1.54230899066133,29,"intervention",0.617248552194044,FALSE
-0.907134119911378,-1.54230899066133,29,"intervention",0.617248552194044,FALSE
-0.942704340808255,-1.59619910116907,24,"intervention",0.67390218276266,FALSE
-0.942704340808255,-1.59619910116907,24,"intervention",0.67390218276266,FALSE
-2.16060164416936,-1.56302109637106,20,"control",-0.0961981501598682,TRUE
-2.15959923670288,-1.55903298932546,20,"control",-0.0965631575731454,TRUE
-2.08616774549505,-1.70723197380879,23,"intervention",0.115776166353093,FALSE
-2.08616774549505,-1.70723197380879,23,"intervention",0.115776166353093,FALSE
-2.07767503356603,-1.70141545562146,23,"intervention",0.109032590464135,TRUE
-1.73754965311066,-1.04684304425523,24,"intervention",0.491407875595679,FALSE
-1.73754965311066,-1.04684304425523,24,"intervention",0.491407875595679,FALSE
-1.73754965311066,-1.04684304425523,24,"intervention",0.491407875595679,FALSE
-1.73845931005707,-1.0514583687308,24,"intervention",0.487565677905804,FALSE
-1.73845931005707,-1.0514583687308,24,"intervention",0.487565677905804,FALSE
-1.73845931005707,-1.0514583687308,24,"intervention",0.487565677905804,FALSE
-1.73845931005707,-1.0514583687308,24,"intervention",0.487565677905804,FALSE
-2.0691028052366,-1.59272036518593,20,"control",0,TRUE
-2.0691028052366,-1.59272036518593,24,"intervention",0,TRUE
-2.0691028052366,-1.59272036518593,24,"intervention",0,TRUE
-2.04059103405803,-1.81744775525283,22,"intervention",0.226528852338984,FALSE
-2.04059103405803,-1.81744775525283,22,"intervention",0.226528852338984,FALSE
-2.04059103405803,-1.81744775525283,22,"intervention",0.226528852338984,FALSE
-2.04059103405803,-1.81744775525283,22,"intervention",0.226528852338984,FALSE
-2.04936839346295,-1.82248726674377,22,"intervention",0.23061282717911,FALSE
-2.04936839346295,-1.82248726674377,22,"intervention",0.23061282717911,FALSE
-2.02782327330462,-1.8042625756882,22,"intervention",0.215532147441414,FALSE
-2.02782327330462,-1.8042625756882,22,"intervention",0.215532147441414,FALSE
-2.02782327330462,-1.8042625756882,22,"intervention",0.215532147441414,FALSE
